Date,Open,High,Low,Close,Adj Close,Volume
2020-05-18,51.880001,55.610001,51.869999,55.529999,55.529999,28485200
2020-05-19,56.169998,56.500000,54.230000,54.259998,54.259998,20991700
2020-05-20,55.000000,55.799999,50.889999,54.310001,54.310001,29858300
2020-05-21,52.980000,53.801998,51.470001,52.570000,52.570000,19364700
2020-05-22,50.264000,51.090000,49.330002,49.900002,49.900002,22601900
2020-05-26,52.244999,54.459999,52.180000,52.599998,52.599998,21407400
2020-05-27,52.970001,53.000000,49.919998,52.160000,52.160000,16495900
2020-05-28,51.570000,52.480000,50.639999,51.020000,51.020000,10638700
2020-05-29,51.349998,54.330002,51.060001,54.330002,54.330002,16917900
2020-06-01,54.200001,54.880001,53.380001,54.730000,54.730000,11045800
2020-06-02,55.029999,56.180000,54.770000,55.619999,55.619999,15409400
2020-06-03,56.180000,57.535000,55.799999,56.730000,56.730000,13526500
2020-06-04,56.459999,57.485001,55.849998,56.520000,56.520000,10539700
2020-06-05,58.090000,59.820000,57.669998,59.040001,59.040001,17635200
2020-06-08,60.080002,60.290001,58.049999,59.169998,59.169998,11622300
2020-06-09,58.439999,59.506001,58.430000,58.820000,58.820000,11701800
2020-06-10,59.790001,60.965000,59.570000,60.700001,60.700001,11565600
2020-06-11,58.500000,59.169998,56.740002,57.240002,57.240002,19631000
2020-06-12,58.509998,59.020000,56.599998,57.990002,57.990002,14544800
2020-06-15,56.980000,59.570000,56.799999,59.509998,59.509998,12181000
2020-06-16,60.500000,61.279999,58.299999,60.980000,60.980000,16246500
2020-06-17,61.500000,62.419998,61.070000,62.009998,62.009998,24165200
2020-06-18,60.810001,61.000000,59.520000,60.790001,60.790001,40121200
2020-06-19,60.619999,61.000000,58.549999,58.639999,58.639999,23173100
2020-06-22,59.139999,59.150002,57.939999,59.090000,59.090000,15445900
2020-06-23,59.930000,60.689999,59.139999,59.919998,59.919998,10271200
2020-06-24,60.090000,61.060001,58.580002,59.840000,59.840000,11820300
2020-06-25,59.650002,60.669998,58.820000,60.509998,60.509998,7796300
2020-06-26,60.455002,60.950001,58.950001,59.650002,59.650002,12460400
2020-06-29,59.060001,60.000000,58.250000,59.580002,59.580002,8217600
2020-06-30,59.360001,60.900002,59.209999,60.180000,60.180000,10555900
2020-07-01,60.164001,60.779999,59.610001,60.000000,60.000000,6432300
2020-07-02,61.380001,61.919998,60.799999,61.389999,61.389999,10492800
2020-07-06,63.590000,64.050003,62.500000,63.240002,63.240002,16273400
2020-07-07,62.930000,63.209999,61.630001,61.669998,61.669998,8974500
2020-07-08,63.480000,65.900002,62.919998,65.379997,65.379997,21605900
2020-07-09,68.000000,69.180000,65.620003,67.360001,67.360001,17759000
2020-07-10,66.279999,66.500000,64.550003,65.610001,65.610001,10317900
2020-07-13,65.800003,66.349998,62.110001,62.299999,62.299999,14758900
2020-07-14,60.900002,62.450001,59.959999,62.130001,62.130001,14769900
2020-07-15,62.380001,63.070000,61.599998,62.549999,62.549999,8188400
2020-07-16,60.716999,62.110001,59.410000,61.709999,61.709999,11105500
2020-07-17,62.759998,62.759998,61.599998,62.130001,62.130001,5404300
2020-07-20,63.424999,63.700001,62.270000,63.400002,63.400002,10546200
2020-07-21,65.070000,65.098999,61.680000,62.610001,62.610001,14538300
2020-07-22,61.959999,62.415001,60.869999,61.840000,61.840000,9616100
2020-07-23,62.040001,62.290001,59.919998,60.520000,60.520000,11889900
2020-07-24,59.340000,61.330002,58.759998,60.880001,60.880001,11670800
2020-07-27,60.959999,62.840000,60.919998,62.779999,62.779999,9133400
2020-07-28,62.869999,62.948002,61.290001,61.490002,61.490002,5823100
2020-07-29,61.820000,63.450001,61.730000,62.590000,62.590000,5656000
2020-07-30,62.580002,62.810001,61.570000,62.290001,62.290001,5653200
2020-07-31,62.950001,64.250000,62.389999,63.790001,63.790001,11237600
2020-08-03,64.000000,65.550003,63.939999,64.529999,64.529999,10036100
2020-08-04,65.000000,65.125000,64.059998,64.570000,64.570000,7548200
2020-08-05,64.489998,65.849998,63.900002,65.519997,65.519997,9148400
2020-08-06,65.489998,65.500000,63.549999,64.910004,64.910004,10765300
2020-08-07,63.130001,63.599998,60.740002,62.060001,62.060001,14099100
2020-08-10,61.619999,62.750000,59.900002,61.490002,61.490002,12736000
2020-08-11,61.990002,62.580002,60.849998,61.180000,61.180000,10213200
2020-08-12,61.919998,63.520000,61.639999,62.900002,62.900002,6933100
2020-08-13,63.450001,63.459999,62.180000,62.540001,62.540001,7453300
2020-08-14,62.730000,62.790001,60.942001,62.060001,62.060001,10270200
2020-08-17,64.660004,67.099998,62.599998,66.980003,66.980003,32952600
2020-08-18,68.190002,71.400002,68.139999,70.320000,70.320000,23255700
2020-08-19,70.800003,73.690002,70.800003,72.559998,72.559998,22116000
2020-08-20,71.260002,74.389999,71.029999,73.940002,73.940002,22001100
2020-08-21,74.559998,75.722000,73.860001,74.980003,74.980003,12574700
2020-08-24,76.989998,77.300003,75.010002,76.180000,76.180000,12517100
2020-08-25,76.570000,79.820000,76.339996,78.970001,78.970001,19106300
2020-08-26,81.059998,81.449997,79.320000,80.379997,80.379997,19095700
2020-08-27,81.129997,81.239998,78.230003,79.300003,79.300003,12674100
2020-08-28,79.680000,80.720001,78.889999,79.959999,79.959999,7989900
2020-08-31,79.940002,80.470001,78.570000,78.639999,78.639999,12917300
2020-09-01,79.489998,83.000000,79.144997,82.489998,82.489998,11431400
2020-09-02,85.459000,86.580002,81.800003,83.209999,83.209999,13860900
2020-09-03,81.375000,81.690002,76.029999,79.040001,79.040001,19254000
2020-09-04,77.966003,80.800003,75.400002,80.000000,80.000000,21500900
2020-09-08,76.000000,78.014999,75.379997,76.220001,76.220001,14080500
2020-09-09,77.139999,77.660004,75.699997,77.190002,77.190002,8952800
2020-09-10,77.129997,78.169998,73.550003,74.529999,74.529999,11810400
2020-09-11,75.180000,76.190002,73.330002,74.180000,74.180000,10572300
2020-09-14,75.699997,76.910004,75.000000,76.589996,76.589996,7414900
2020-09-15,78.230003,78.415001,76.589996,77.000000,77.000000,8105500
2020-09-16,77.010002,77.070000,74.949997,75.089996,75.089996,8055400
2020-09-17,73.019997,74.470001,72.755997,74.370003,74.370003,9099400
2020-09-18,75.080002,75.790001,73.070000,74.500000,74.500000,9575000
2020-09-21,72.760002,75.150002,72.019997,75.129997,75.129997,9180800
2020-09-22,75.309998,75.580002,74.070000,75.000000,75.000000,7226600
2020-09-23,75.040001,76.820000,74.099998,74.589996,74.589996,9962200
2020-09-24,73.500000,74.290001,72.349998,72.720001,72.720001,12166700
2020-09-25,72.879997,75.180000,71.760002,74.669998,74.669998,12517600
2020-09-28,75.889999,76.099998,73.949997,76.099998,76.099998,8245600
2020-09-29,76.099998,76.400002,74.739998,75.160004,75.160004,5927400
2020-09-30,76.290001,78.820000,75.639999,77.610001,77.610001,11377900
2020-10-01,78.750000,79.000000,77.470001,78.570000,78.570000,7422700
2020-10-02,76.739998,78.138000,75.760002,76.099998,76.099998,8825800
2020-10-05,76.879997,77.540001,75.589996,76.400002,76.400002,6122300
2020-10-06,76.889999,78.519997,76.309998,76.690002,76.690002,10015400
2020-10-07,78.559998,79.410004,77.678001,78.120003,78.120003,12186400
2020-10-08,78.510002,78.589996,77.099998,78.150002,78.150002,10987700
2020-10-09,79.089996,80.150002,78.669998,79.790001,79.790001,11319800
2020-10-12,82.139999,85.385002,81.900002,84.320000,84.320000,18046200
2020-10-13,84.099998,84.345001,82.129997,82.610001,82.610001,12402300
2020-10-14,82.809998,83.139999,79.910004,81.099998,81.099998,12398300
2020-10-15,79.000000,80.320000,78.639999,80.250000,80.250000,10540000
2020-10-16,81.430000,82.239998,80.669998,81.519997,81.519997,9775400
2020-10-19,82.000000,82.639999,80.220001,80.610001,80.610001,8051000
2020-10-20,81.000000,83.519997,81.000000,82.570000,82.570000,9706500
2020-10-21,83.379997,84.459999,82.190002,82.629997,82.629997,7680200
2020-10-22,83.220001,83.639999,80.139999,81.309998,81.309998,8746300
