Date,Open,High,Low,Close,Adj Close,Volume
2020-05-18,18.360001,19.299999,18.209999,19.049999,18.523882,17608500
2020-05-19,19.170000,20.280001,18.660000,19.639999,19.097586,15382600
2020-05-20,20.370001,20.680000,19.480000,19.629999,19.087862,15998400
2020-05-21,19.500000,20.190001,19.400000,19.840000,19.292063,13246700
2020-05-22,19.910000,20.059999,19.100000,19.590000,19.048967,10553700
2020-05-26,20.350000,20.559999,19.799999,20.370001,19.807426,16650200
2020-05-27,21.150000,22.379999,20.940001,22.010000,21.402134,16083200
2020-05-28,21.959999,22.090000,21.120001,21.200001,20.614502,11246700
2020-05-29,20.740000,21.049999,20.320000,20.740000,20.167208,15549300
2020-06-01,20.650000,21.820000,20.570000,21.530001,20.935389,7165100
2020-06-02,21.740000,21.879999,21.360001,21.840000,21.236826,9835800
2020-06-03,22.270000,23.059999,22.139999,22.719999,22.092524,8816900
2020-06-04,22.670000,24.370001,22.450001,24.120001,23.453859,12649300
2020-06-05,25.730000,26.530001,24.750000,24.820000,24.134527,17165200
2020-06-08,26.000000,28.590000,25.559999,28.510000,27.722616,23066100
2020-06-09,27.500000,27.610001,25.969999,26.020000,25.301386,18642700
2020-06-10,26.020000,26.059999,23.830000,24.000000,23.337175,20386200
2020-06-11,22.000000,23.629999,21.799999,23.590000,22.938496,19971100
2020-06-12,24.469999,24.799999,22.170000,22.900000,22.496428,22131300
2020-06-15,21.900000,25.389999,21.700001,24.889999,24.451357,20166000
2020-06-16,26.250000,26.580000,23.340000,24.190001,23.763695,17451300
2020-06-17,23.969999,24.400000,23.200001,23.299999,22.889378,17232700
2020-06-18,23.000000,24.559999,22.900000,24.500000,24.068232,12249200
2020-06-19,24.910000,25.190001,23.549999,23.690001,23.272505,35548800
2020-06-22,23.610001,23.900000,23.059999,23.490000,23.076029,13738900
2020-06-23,23.830000,24.150000,23.520000,23.709999,23.292152,10519600
2020-06-24,23.160000,23.740000,22.110001,23.580000,23.164442,16923900
2020-06-25,22.969999,23.170000,22.260000,22.969999,22.565193,14766600
2020-06-26,22.770000,23.090000,22.020000,22.320000,21.926649,17517300
2020-06-29,22.389999,23.389999,21.879999,23.049999,22.643784,10918600
2020-06-30,23.240000,23.450001,22.530001,23.320000,22.909025,9886200
2020-07-01,23.330000,24.120001,23.090000,23.600000,23.184092,8771700
2020-07-02,24.000000,24.180000,23.110001,23.250000,22.840260,9947300
2020-07-06,23.790001,23.940001,23.280001,23.690001,23.272505,9234300
2020-07-07,23.500000,23.510000,22.680000,22.950001,22.545546,8823200
2020-07-08,22.790001,22.990000,22.209999,22.920000,22.516077,9759000
2020-07-09,22.900000,22.910000,21.670000,22.100000,21.710527,13176200
2020-07-10,22.020000,22.950001,21.830000,22.930000,22.525900,6351900
2020-07-13,23.320000,24.090000,22.540001,23.709999,23.292152,14111300
2020-07-14,23.510000,24.330000,23.160000,24.250000,23.822636,8983700
2020-07-15,24.719999,25.340000,24.330000,24.950001,24.510300,11980100
2020-07-16,24.580000,25.600000,24.389999,25.500000,25.050606,8514300
2020-07-17,25.459999,25.600000,24.730000,25.190001,24.746071,16381900
2020-07-20,25.280001,25.290001,24.240000,24.469999,24.038759,8481800
2020-07-21,24.490000,25.080000,24.410000,24.520000,24.087879,7930000
2020-07-22,24.330000,24.959999,24.120001,24.860001,24.421886,6607900
2020-07-23,24.820000,25.270000,24.639999,25.129999,24.687124,8436100
2020-07-24,24.980000,25.480000,24.440001,24.750000,24.313822,8646500
2020-07-27,24.670000,24.879999,24.110001,24.830000,24.392414,6861000
2020-07-28,24.469999,24.959999,24.340000,24.520000,24.087879,4636000
2020-07-29,24.650000,25.459999,24.270000,25.290001,24.844309,6711300
2020-07-30,24.639999,26.049999,24.440001,25.809999,25.355145,7469000
