Date,Open,High,Low,Close,Adj Close,Volume
2020-05-18,44.400002,45.580002,44.060001,45.340000,42.077419,32026100
2020-05-19,45.549999,46.630001,43.930000,43.939999,40.778160,21771600
2020-05-20,44.619999,45.580002,44.570000,45.369999,42.105263,19352400
2020-05-21,45.439999,45.790001,44.389999,44.560001,41.353546,19130700
2020-05-22,44.049999,44.669998,43.450001,44.599998,41.390667,15406400
2020-05-26,45.740002,46.299999,45.470001,45.910000,42.606403,20356500
2020-05-27,46.660000,47.139999,45.410000,46.240002,42.912659,20788300
2020-05-28,46.430000,46.459999,44.930000,45.040001,41.799011,19698000
2020-05-29,44.820000,45.689999,44.369999,45.470001,42.198063,25874700
2020-06-01,45.320000,46.450001,44.799999,46.279999,42.949776,19031000
2020-06-02,46.860001,47.450001,46.750000,47.310001,43.905663,22319000
2020-06-03,48.000000,49.400002,47.950001,49.240002,45.696785,23418000
2020-06-04,48.880001,49.150002,48.160000,49.099998,45.566856,18731400
2020-06-05,51.650002,53.450001,51.599998,53.080002,49.260468,41328900
2020-06-08,54.720001,55.360001,53.459999,54.740002,50.801018,33579400
2020-06-09,52.880001,53.970001,52.450001,53.520000,49.668804,27276900
2020-06-10,53.500000,53.500000,50.599998,50.650002,47.005325,31156800
2020-06-11,47.529999,48.840000,46.099998,46.180000,42.856979,39183000
2020-06-12,48.040001,48.619999,45.910000,47.169998,43.775738,30978100
2020-06-15,45.349998,47.759998,44.750000,47.139999,43.747894,27929300
2020-06-16,49.570000,49.750000,47.240002,48.200001,44.731621,26203400
2020-06-17,48.000000,48.130001,46.599998,46.630001,43.274593,19279400
2020-06-18,46.110001,47.330002,45.770000,46.919998,43.543724,21478700
2020-06-19,48.220001,48.259998,45.980000,45.980000,42.671368,48899900
2020-06-22,45.689999,46.439999,45.400002,46.419998,43.079704,17565400
2020-06-23,46.900002,47.220001,46.500000,46.700001,43.339558,18916600
2020-06-24,45.910000,45.959999,44.250000,44.500000,41.297863,27626900
2020-06-25,44.049999,45.240002,43.689999,45.169998,41.919651,19353600
2020-06-26,44.880001,44.939999,43.500000,43.619999,40.481186,31518600
2020-06-29,43.810001,44.580002,43.540001,44.320000,41.130817,17052100
2020-06-30,43.430000,44.970001,43.160000,44.720001,41.502033,22153600
2020-07-01,44.490002,45.380001,43.669998,43.709999,40.564713,17290100
2020-07-02,44.619999,45.189999,43.930000,44.080002,40.908089,18216600
2020-07-06,44.669998,45.080002,43.840000,44.389999,41.195782,22692000
2020-07-07,43.900002,44.000000,43.110001,43.240002,40.128532,17407600
2020-07-08,43.150002,43.930000,42.840000,43.139999,40.035728,18291400
2020-07-09,42.900002,43.099998,41.290001,41.360001,38.383816,25882000
2020-07-10,41.119999,42.709999,41.099998,42.650002,39.580990,18951000
2020-07-13,42.980000,43.290001,42.230000,42.660000,39.590267,20028300
2020-07-14,42.529999,44.189999,42.259998,44.070000,40.898808,21444100
2020-07-15,45.029999,45.090000,44.209999,44.630001,41.418507,17332400
2020-07-16,44.310001,44.810001,43.790001,44.279999,41.093697,14673700
2020-07-17,44.330002,44.689999,43.389999,43.520000,40.388382,17958900
2020-07-20,43.209999,43.509998,42.480000,42.500000,39.441780,18553900
2020-07-21,43.150002,45.189999,43.110001,44.650002,41.437073,28821800
2020-07-22,44.150002,44.150002,43.369999,43.610001,40.471909,21345400
2020-07-23,43.400002,43.820000,43.020000,43.700001,40.555431,17934400
2020-07-24,43.880001,44.419998,43.189999,43.430000,40.304863,16415300
2020-07-27,43.230000,44.090000,42.970001,44.070000,40.898808,18547900
2020-07-28,43.910000,44.250000,43.459999,43.549999,40.416225,19190500
2020-07-29,43.709999,44.090000,43.340000,44.029999,40.861683,14143200
2020-07-30,43.130001,43.180000,41.830002,41.869999,38.857113,29901100
2020-07-31,41.160000,42.169998,40.910000,42.080002,39.052006,32116200
2020-08-03,42.049999,42.500000,41.470001,42.250000,39.209770,23033600
2020-08-04,42.340000,43.599998,42.240002,43.470001,40.341984,17724000
2020-08-05,44.150002,44.310001,43.529999,43.849998,40.694637,17175100
2020-08-06,43.400002,43.900002,43.250000,43.639999,40.499748,14434900
2020-08-07,43.230000,43.520000,42.810001,43.439999,40.314137,18757900
2020-08-10,43.990002,44.599998,43.599998,44.509998,41.307148,24367800
2020-08-11,45.500000,46.419998,44.730000,44.970001,41.734047,28987500
2020-08-12,44.459999,44.939999,43.630001,44.090000,41.724583,22503200
2020-08-13,43.500000,43.869999,42.919998,43.009998,40.702522,17338700
2020-08-14,42.599998,43.279999,42.410000,43.200001,40.882328,13595700
2020-08-17,43.169998,43.169998,42.470001,42.639999,40.352371,15554600
2020-08-18,42.590000,43.189999,42.290001,42.430000,40.153641,13014000
2020-08-19,42.349998,42.660000,41.869999,41.959999,39.708855,14473100
2020-08-20,41.689999,41.889999,41.299999,41.320000,39.103191,15678500
2020-08-21,41.299999,41.340000,40.709999,41.009998,38.809822,25517700
2020-08-24,41.279999,42.509998,41.090000,42.220001,39.954906,18208900
2020-08-25,41.660000,42.070000,40.700001,40.880001,38.686798,31285600
2020-08-26,40.639999,40.840000,40.000000,40.009998,37.863472,26795000
2020-08-27,40.000000,40.299999,39.310001,39.740002,37.607960,32034300
