Date,Open,High,Low,Close,Adj Close,Volume
2020-08-19,7.040000,7.200000,7.010000,7.040000,7.040000,3193200
2020-08-20,7.000000,7.030000,6.850000,6.900000,6.900000,3434700
2020-08-21,6.860000,6.920000,6.620000,6.640000,6.640000,3937300
2020-08-24,6.660000,6.790000,6.330000,6.740000,6.740000,5901100
2020-08-25,6.790000,6.790000,6.480000,6.620000,6.620000,3398700
2020-08-26,6.600000,6.650000,6.430000,6.490000,6.490000,3067900
2020-08-27,6.420000,6.650000,6.410000,6.440000,6.440000,2768200
2020-08-28,6.470000,6.670000,6.460000,6.590000,6.590000,3697400
2020-08-31,6.630000,6.920000,6.410000,6.710000,6.710000,7911700
2020-09-01,6.540000,6.600000,6.340000,6.450000,6.450000,4445500
2020-09-02,6.400000,6.490000,6.230000,6.410000,6.410000,3025300
2020-09-03,6.400000,6.520000,6.010000,6.060000,6.060000,6778600
2020-09-04,6.040000,6.120000,5.430000,5.920000,5.920000,5618500
2020-09-08,5.730000,5.890000,5.600000,5.660000,5.660000,3681300
2020-09-09,5.680000,5.800000,5.560000,5.650000,5.650000,3506800
2020-09-10,5.670000,5.900000,5.620000,5.630000,5.630000,3317500
2020-09-11,5.690000,5.690000,5.200000,5.310000,5.310000,4033300
2020-09-14,5.300000,5.330000,5.080000,5.310000,5.310000,5041600
2020-09-15,5.360000,5.510000,5.270000,5.290000,5.290000,3328200
2020-09-16,5.350000,6.050000,5.300000,5.640000,5.640000,7725200
2020-09-17,5.630000,5.790000,5.280000,5.430000,5.430000,4942700
2020-09-18,5.410000,5.650000,5.210000,5.340000,5.340000,5204800
2020-09-21,5.260000,5.280000,4.860000,5.000000,5.000000,5798700
2020-09-22,5.030000,5.550000,4.850000,5.370000,5.370000,11386800
2020-09-23,5.140000,5.200000,4.700000,4.700000,4.700000,10972000
2020-09-24,4.650000,5.020000,4.410000,4.750000,4.750000,5476400
2020-09-25,4.700000,4.890000,4.640000,4.790000,4.790000,4146600
2020-09-28,4.900000,5.020000,4.770000,4.820000,4.820000,5243800
2020-09-29,4.810000,4.970000,4.710000,4.830000,4.830000,4939200
2020-09-30,4.800000,5.200000,4.800000,4.850000,4.850000,4738900
2020-10-01,4.920000,4.990000,4.810000,4.920000,4.920000,2183400
2020-10-02,4.740000,4.930000,4.710000,4.820000,4.820000,4448500
2020-10-05,4.840000,5.550000,4.820000,5.400000,5.400000,10049100
2020-10-06,5.400000,5.420000,4.870000,4.900000,4.900000,7293400
2020-10-07,5.040000,5.420000,4.980000,5.200000,5.200000,6417100
2020-10-08,5.390000,6.370000,5.220000,6.150000,6.150000,22479400
2020-10-09,6.590000,6.710000,6.000000,6.040000,6.040000,21525100
2020-10-12,6.150000,6.570000,6.050000,6.300000,6.300000,14570300
2020-10-13,6.200000,6.230000,5.840000,5.930000,5.930000,7552000
2020-10-14,5.920000,6.040000,5.620000,5.980000,5.980000,6526700
2020-10-15,5.760000,5.830000,5.480000,5.570000,5.570000,6788300
2020-10-16,5.650000,5.720000,5.460000,5.560000,5.560000,4715400
2020-10-19,5.660000,6.500000,5.590000,6.480000,6.480000,18722700
2020-10-20,6.350000,6.520000,6.100000,6.260000,6.260000,10043200
2020-10-21,6.310000,6.960000,6.310000,6.450000,6.450000,12889000
2020-10-22,6.520000,6.930000,6.150000,6.830000,6.830000,10955700
2020-10-23,6.750000,7.120000,6.550000,6.730000,6.730000,7450100
2020-10-26,6.650000,6.730000,5.760000,5.860000,5.860000,11607000
2020-10-27,5.960000,6.030000,5.560000,5.590000,5.590000,5828300
2020-10-28,5.400000,5.770000,5.250000,5.650000,5.650000,6188300
2020-10-29,5.690000,6.030000,5.460000,5.970000,5.970000,6129500
2020-10-30,5.940000,5.950000,5.430000,5.710000,5.710000,7130000
2020-11-02,5.820000,6.740000,5.770000,6.660000,6.660000,18706400
2020-11-03,6.880000,7.000000,6.230000,6.620000,6.620000,16327500
2020-11-04,6.290000,6.350000,5.940000,6.000000,6.000000,14140900
2020-11-05,7.100000,7.950000,6.670000,7.820000,7.820000,45981800
2020-11-06,8.980000,12.140000,8.450000,9.630000,9.630000,116415300
2020-11-09,11.820000,12.150000,9.630000,10.100000,10.100000,51474900
2020-11-10,9.310000,9.330000,8.070000,8.330000,8.330000,24794800
2020-11-11,7.770000,8.600000,7.360000,8.040000,8.040000,27209000
2020-11-12,7.700000,8.180000,7.310000,7.400000,7.400000,16882000
2020-11-13,7.740000,7.800000,7.430000,7.650000,7.650000,15193300
2020-11-16,7.500000,7.670000,7.040000,7.320000,7.320000,14447200
2020-11-17,7.090000,7.610000,7.050000,7.210000,7.210000,13492200
2020-11-18,7.310000,7.540000,7.120000,7.130000,7.130000,11712500
2020-11-19,7.150000,7.180000,6.680000,6.730000,6.730000,15938000
2020-11-20,6.800000,7.480000,6.710000,7.360000,7.360000,16964200
2020-11-23,7.350000,7.350000,6.660000,6.680000,6.680000,37547300
2020-11-24,7.490000,8.180000,7.300000,7.830000,7.830000,51063000
2020-11-25,7.660000,7.710000,7.320000,7.470000,7.470000,16408700
2020-11-27,7.570000,8.580000,7.390000,8.500000,8.500000,30788600
2020-11-30,9.150000,9.590000,8.080000,9.040000,9.040000,51769900
2020-12-01,9.000000,9.110000,8.030000,8.070000,8.070000,28130400
2020-12-02,8.470000,8.980000,8.220000,8.640000,8.640000,29667000
2020-12-03,8.700000,9.220000,8.420000,9.070000,9.070000,18727700
2020-12-04,9.360000,9.700000,8.590000,8.600000,8.600000,43841800
2020-12-07,8.590000,8.750000,8.020000,8.210000,8.210000,17199300
2020-12-08,8.080000,8.390000,7.940000,8.290000,8.290000,12462700
2020-12-09,8.330000,8.370000,7.640000,7.920000,7.920000,16275900
2020-12-10,7.600000,8.110000,7.580000,8.070000,8.070000,8287400
2020-12-11,8.080000,8.130000,7.670000,7.770000,7.770000,7163000
2020-12-14,7.930000,7.930000,7.350000,7.370000,7.370000,11455200
2020-12-15,7.440000,7.880000,7.160000,7.870000,7.870000,25450100
2020-12-16,9.900000,10.010000,9.100000,9.330000,9.330000,94878800
2020-12-17,9.350000,9.420000,8.830000,8.960000,8.960000,25716100
2020-12-18,8.950000,9.270000,8.790000,8.890000,8.890000,13003600
2020-12-21,8.540000,8.860000,8.290000,8.390000,8.390000,12966500
2020-12-22,8.470000,8.740000,8.220000,8.460000,8.460000,10715300
2020-12-23,8.550000,9.310000,8.270000,8.890000,8.890000,19249500
2020-12-24,8.930000,8.930000,8.500000,8.590000,8.590000,7391900
2020-12-28,8.710000,8.780000,8.330000,8.370000,8.370000,8597800
2020-12-29,8.480000,8.530000,7.900000,8.220000,8.220000,8443200
2020-12-30,8.240000,8.770000,8.150000,8.630000,8.630000,10523100
2020-12-31,8.610000,8.620000,8.230000,8.260000,8.260000,8200000
2021-01-04,8.430000,9.190000,8.400000,9.000000,9.000000,17761800
2021-01-05,9.120000,9.540000,8.940000,9.510000,9.510000,17399800
2021-01-06,11.020000,12.040000,10.520000,10.770000,10.770000,63201800
2021-01-07,11.870000,12.720000,11.030000,11.340000,11.340000,44603200
2021-01-08,11.380000,11.890000,10.680000,11.310000,11.310000,25224400
2021-01-11,11.050000,12.720000,11.020000,12.330000,12.330000,29367700
2021-01-12,12.680000,13.540000,12.180000,13.350000,13.350000,30375400
2021-01-13,13.840000,15.870000,13.550000,15.020000,15.020000,51322500
2021-01-14,15.460000,19.410000,15.460000,18.559999,18.559999,82216400
2021-01-15,21.580000,22.610001,18.570000,19.700001,19.700001,98370100
2021-01-19,19.170000,20.200001,17.400000,20.090000,20.090000,43118500
2021-01-20,19.389999,19.959999,18.500000,18.790001,18.790001,26242300
2021-01-21,18.059999,18.379999,17.170000,17.920000,17.920000,25972100
2021-01-22,17.040001,18.549999,17.000000,18.020000,18.020000,20946000
2021-01-25,17.780001,18.299999,15.600000,17.180000,17.180000,26222800
2021-01-26,18.270000,19.850000,18.000000,19.030001,19.030001,34360300
2021-01-27,17.799999,21.500000,17.570000,18.549999,18.549999,37553400
2021-01-28,19.010000,20.730000,18.430000,18.700001,18.700001,26265300
2021-01-29,18.830000,20.420000,17.920000,18.100000,18.100000,29193900
2021-02-01,19.000000,19.480000,17.780001,19.100000,19.100000,20854700
2021-02-02,19.760000,24.080000,19.299999,23.490000,23.490000,63160700
2021-02-03,25.459999,28.860001,24.700001,26.309999,26.309999,83712200
2021-02-04,25.549999,27.400000,23.799999,26.780001,26.780001,33097900
2021-02-05,27.129999,27.350000,25.610001,25.719999,25.719999,21523800
2021-02-08,26.340000,30.600000,25.950001,30.090000,30.090000,37459500
2021-02-09,35.180000,45.490002,34.259998,42.349998,42.349998,133491300
2021-02-10,65.830002,67.000000,47.000000,63.910000,63.910000,199442400
2021-02-11,55.009998,55.009998,31.219999,32.160000,32.160000,216130200
2021-02-12,29.260000,35.410000,28.209999,29.000000,29.000000,121408400
2021-02-16,30.990000,36.349998,29.500000,34.630001,34.630001,79099400
2021-02-17,31.940001,33.400002,30.650000,31.510000,31.510000,40167500
2021-02-18,33.099998,35.139999,27.020000,27.100000,27.100000,55362900
2021-02-19,27.799999,29.900000,27.309999,29.209999,29.209999,28026800
2021-02-22,27.340000,28.870001,26.250000,26.290001,26.290001,28022500
2021-02-23,24.040001,24.950001,21.129999,24.790001,24.790001,27397600
2021-02-24,25.330000,28.280001,24.900000,27.980000,27.980000,25906800
2021-02-25,26.900000,27.730000,24.299999,24.500000,24.500000,29849700
2021-02-26,25.049999,25.990000,23.500000,24.360001,24.360001,19372900
2021-03-01,25.120001,26.620001,24.770000,25.559999,25.559999,14907300
2021-03-02,26.160000,29.600000,25.469999,25.900000,25.900000,35070500
2021-03-03,26.580000,27.100000,24.719999,25.290001,25.290001,16434600
2021-03-04,24.950001,25.850000,21.660000,22.650000,22.650000,25796600
2021-03-05,22.990000,23.219999,18.230000,21.629999,21.629999,27012400
2021-03-08,21.730000,23.420000,20.799999,22.420000,22.420000,18997900
2021-03-09,23.230000,25.040001,23.020000,24.410000,24.410000,17739900
2021-03-10,26.740000,27.110001,23.110001,24.100000,24.100000,27575000
2021-03-11,24.770000,28.299999,24.309999,28.200001,28.200001,38273200
2021-03-12,26.280001,29.440001,25.660000,27.570000,27.570000,40665300
2021-03-15,27.240000,31.340000,26.930000,30.469999,30.469999,43471200
2021-03-16,30.520000,30.549999,26.170000,26.969999,26.969999,42308100
2021-03-17,25.790001,28.040001,25.000000,27.469999,27.469999,20641800
2021-03-18,26.950001,28.139999,25.150000,25.320000,25.320000,24905900
2021-03-19,25.450001,26.340000,24.680000,25.350000,25.350000,16057100
2021-03-22,25.549999,26.030001,23.820000,23.900000,23.900000,16986000
2021-03-23,23.520000,24.680000,22.280001,23.219999,23.219999,24576800
2021-03-24,23.389999,24.480000,22.100000,22.190001,22.190001,25929400
2021-03-25,21.230000,22.900000,20.900000,22.830000,22.830000,17471100
2021-03-26,23.280001,23.370001,21.090000,22.080000,22.080000,14216600
2021-03-29,22.150000,23.350000,21.559999,21.629999,21.629999,12267700
2021-03-30,21.620001,22.580000,21.150000,22.040001,22.040001,11488000
2021-03-31,23.030001,24.129999,22.520000,22.730000,22.730000,20987000
2021-04-01,23.420000,23.629999,22.150000,22.340000,22.340000,12691800
2021-04-05,22.809999,22.850000,21.620001,22.070000,22.070000,11486200
2021-04-06,21.809999,22.070000,20.910000,21.139999,21.139999,16494100
2021-04-07,20.930000,20.980000,19.570000,19.760000,19.760000,18597900
2021-04-08,19.900000,20.190001,19.080000,19.770000,19.770000,13503500
2021-04-09,19.700001,20.680000,19.400000,19.760000,19.760000,14099600
2021-04-12,18.000000,18.209999,17.100000,17.190001,17.190001,27251700
2021-04-13,16.389999,18.530001,16.280001,18.320000,18.320000,23514900
2021-04-14,18.090000,18.129999,17.320000,17.400000,17.400000,15412000
2021-04-15,17.680000,18.450001,16.930000,16.940001,16.940001,20269600
2021-04-16,16.760000,17.290001,16.260000,17.200001,17.200001,12323100
2021-04-19,17.260000,18.490000,16.870001,17.440001,17.440001,15933400
2021-04-20,18.000000,18.200001,15.630000,15.890000,15.890000,22046000
2021-04-21,15.530000,16.820000,15.170000,16.820000,16.820000,13434600
2021-04-22,17.040001,17.139999,16.129999,16.459999,16.459999,12333200
2021-04-23,16.510000,17.270000,16.219999,17.070000,17.070000,10367500
2021-04-26,17.129999,17.860001,16.920000,17.850000,17.850000,9902900
2021-04-27,18.170000,18.410000,17.290001,17.719999,17.719999,13843300
2021-04-28,17.790001,19.570000,17.400000,19.320000,19.320000,29235500
2021-04-29,18.770000,18.920000,17.629999,18.650000,18.650000,25153200
2021-04-30,18.280001,19.260000,17.980000,18.340000,18.340000,19182100
2021-05-03,18.559999,18.629999,16.860001,17.020000,17.020000,25517200
2021-05-04,16.660000,17.020000,15.860000,16.100000,16.100000,25627400
2021-05-05,16.180000,16.660000,15.870000,15.900000,15.900000,21052700
2021-05-06,15.600000,15.700000,13.830000,14.150000,14.150000,33695700
2021-05-07,15.300000,17.020000,15.040000,16.180000,16.180000,74627600
2021-05-10,16.400000,16.430000,14.870000,15.040000,15.040000,30296100
2021-05-11,13.900000,15.710000,13.820000,15.660000,15.660000,28098200
2021-05-12,15.370000,15.670000,14.480000,14.530000,14.530000,19927800
2021-05-13,14.640000,15.120000,13.410000,13.680000,13.680000,25921400
2021-05-14,13.960000,14.460000,13.690000,13.930000,13.930000,21907300
