Date,Open,High,Low,Close,Adj Close,Volume
2020-05-18,53.910000,53.950001,53.070000,53.150002,52.285641,9901900
2020-05-19,53.180000,53.250000,52.320000,52.340000,51.488811,9805100
2020-05-20,53.090000,53.270000,52.650002,52.900002,52.039703,9115900
2020-05-21,52.759998,52.939999,52.119999,52.220001,51.370766,7464000
2020-05-22,52.340000,52.639999,52.080002,52.619999,51.764259,7211700
2020-05-26,53.650002,53.680000,52.650002,52.779999,51.921654,11200600
2020-05-27,53.000000,53.250000,52.570000,53.200001,52.334827,9228100
2020-05-28,53.759998,54.150002,53.220001,53.619999,52.747993,9465400
2020-05-29,53.619999,53.939999,52.990002,53.770000,52.895561,14734800
2020-06-01,53.279999,53.389999,52.790001,53.060001,52.197102,7363200
2020-06-02,53.240002,53.290001,52.639999,53.279999,52.413525,8756300
2020-06-03,53.330002,53.619999,52.990002,53.490002,52.620110,9188700
2020-06-04,53.230000,53.689999,52.630001,52.849998,51.990520,9696000
2020-06-05,53.090000,54.270000,52.740002,53.980000,53.102142,12210100
2020-06-08,53.349998,55.119999,53.279999,55.099998,54.203926,11519500
2020-06-09,55.000000,55.060001,53.880001,54.180000,53.298889,8852500
2020-06-10,54.500000,54.660000,53.900002,54.110001,53.230026,7436700
2020-06-11,53.250000,53.560001,51.230000,51.310001,50.475563,12805700
2020-06-12,52.450001,53.000000,50.980000,51.860001,51.016617,11537200
2020-06-15,50.959999,53.430000,50.910000,53.250000,52.384014,16038100
2020-06-16,54.459999,55.000000,53.779999,54.590000,53.702221,19380200
2020-06-17,53.029999,53.740002,51.500000,51.520000,50.682148,28692600
2020-06-18,51.599998,54.000000,51.320000,53.689999,52.816860,19259500
2020-06-19,54.209999,54.459999,52.980000,54.400002,53.515312,33051200
2020-06-22,54.090000,55.389999,53.880001,55.119999,54.223602,16705900
2020-06-23,55.299999,55.970001,55.130001,55.189999,54.292465,18695000
2020-06-24,55.119999,55.680000,54.330002,54.439999,53.554657,18287400
2020-06-25,54.400002,54.590000,53.540001,54.529999,53.643192,16008700
2020-06-26,54.349998,54.590000,53.630001,54.180000,53.298889,17969400
2020-06-29,54.230000,54.959999,53.849998,54.759998,53.869457,14366900
