Date,Open,High,Low,Close,Adj Close,Volume
2020-05-18,12.121000,12.272000,11.933000,12.269000,12.269000,12720000
2020-05-19,12.480000,12.965000,12.349000,12.648000,12.648000,12425000
2020-05-20,12.737000,12.816000,12.001000,12.056000,12.056000,15724000
2020-05-21,11.856000,12.093000,11.644000,11.735000,11.735000,19593000
2020-05-22,11.400000,11.590000,11.264000,11.344000,11.344000,14167000
2020-05-26,11.708000,11.823000,11.524000,11.700000,11.700000,19532000
2020-05-27,11.833000,11.848000,11.468000,11.537000,11.537000,11995000
2020-05-28,11.550000,11.628000,11.485000,11.509000,11.509000,10470000
2020-05-29,11.498000,12.028000,11.291000,11.996000,11.996000,19960000
2020-06-01,11.930000,12.349000,11.907000,12.200000,12.200000,11728000
2020-06-02,12.376000,12.840000,12.273000,12.748000,12.748000,15618000
2020-06-03,12.848000,13.055000,12.646000,12.893000,12.893000,8392000
2020-06-04,12.800000,13.063000,12.711000,12.845000,12.845000,12328000
2020-06-05,13.174000,13.532000,13.057000,13.058000,13.058000,11540000
2020-06-08,13.442000,13.737000,13.082000,13.250000,13.250000,13399000
2020-06-09,13.060000,13.128000,12.697000,12.876000,12.876000,8756000
2020-06-10,12.941000,13.334000,12.899000,13.184000,13.184000,9320000
2020-06-11,12.853000,13.055000,12.642000,12.778000,12.778000,8437000
2020-06-12,12.815000,13.043000,12.660000,12.838000,12.838000,6673000
2020-06-15,12.602000,12.818000,12.506000,12.696000,12.696000,7325000
2020-06-16,13.137000,13.199000,12.314000,12.386000,12.386000,25656000
2020-06-17,12.517000,13.155000,12.431000,13.093000,13.093000,16123000
2020-06-18,13.062000,13.205000,12.942000,12.989000,12.989000,7297000
2020-06-19,13.203000,14.137000,13.157000,13.690000,13.690000,18475000
2020-06-22,13.595000,13.665000,13.038000,13.339000,13.339000,13601000
2020-06-23,13.516000,13.681000,13.404000,13.488000,13.488000,13336000
2020-06-24,13.332000,13.425000,13.135000,13.211000,13.211000,12213000
2020-06-25,13.133000,13.300000,13.038000,13.298000,13.298000,4779000
2020-06-26,13.299000,13.467000,13.225000,13.350000,13.350000,5397000
2020-06-29,13.339000,13.397000,13.010000,13.118000,13.118000,6800000
2020-06-30,13.194000,13.442000,13.006000,13.023000,13.023000,9663000
2020-07-01,13.018000,13.150000,12.894000,13.095000,13.095000,5504000
2020-07-02,13.289000,13.722000,13.247000,13.557000,13.557000,11633000
2020-07-06,14.048000,14.525000,14.026000,14.384000,14.384000,19790000
2020-07-07,14.088000,14.474000,13.747000,13.764000,13.764000,11609000
2020-07-08,13.871000,14.316000,13.845000,14.158000,14.158000,11508000
2020-07-09,14.539000,14.819000,14.508000,14.814000,14.814000,17053000
2020-07-10,14.800000,14.875000,14.528000,14.839000,14.839000,8102000
2020-07-13,15.302000,15.302000,14.403000,14.430000,14.430000,9055000
2020-07-14,14.224000,14.294000,13.880000,14.104000,14.104000,13772000
