Date,Open,High,Low,Close,Adj Close,Volume
2020-05-18,496.299988,501.600006,492.700012,501.600006,479.996246,173620
2020-05-19,503.799988,503.799988,484.500000,486.100006,465.163818,266444
2020-05-20,485.299988,491.000000,482.000000,491.000000,469.852753,184430
2020-05-22,485.500000,494.500000,484.799988,492.899994,471.670929,175016
2020-05-25,494.399994,494.399994,489.000000,492.700012,471.479553,218765
2020-05-26,495.100006,495.100006,487.000000,494.500000,473.202026,187746
2020-05-27,493.100006,494.000000,483.500000,487.100006,466.120758,286534
2020-05-28,490.100006,494.799988,489.600006,492.799988,471.575226,249332
2020-05-29,490.100006,502.600006,490.100006,499.799988,478.273743,272360
2020-06-02,505.000000,505.799988,492.700012,497.299988,475.881409,271419
2020-06-03,498.600006,504.600006,496.399994,504.000000,482.292847,235066
2020-06-04,502.399994,508.399994,501.799988,508.200012,486.311981,175040
2020-06-05,508.399994,508.399994,496.299988,501.200012,479.613464,194845
2020-06-08,499.799988,505.799988,495.100006,505.399994,483.632568,282345
2020-06-09,505.000000,509.399994,498.100006,506.200012,484.398132,228490
2020-06-10,505.000000,511.799988,502.799988,507.799988,485.929199,161535
2020-06-11,504.399994,506.200012,484.700012,484.700012,463.824127,257331
2020-06-12,480.000000,490.600006,479.000000,487.200012,466.216431,181465
2020-06-15,485.500000,489.700012,480.700012,485.000000,464.111176,143725
2020-06-16,489.899994,497.100006,488.100006,497.100006,475.690033,228871
2020-06-17,498.100006,500.000000,491.799988,493.600006,472.340790,142079
2020-06-18,493.799988,503.600006,493.799988,499.899994,478.369446,213823
2020-06-19,504.799988,505.200012,499.399994,503.600006,481.910095,401776
2020-06-22,497.000000,505.000000,494.799988,501.200012,479.613464,118565
2020-06-23,501.799988,502.200012,496.399994,498.500000,477.029755,118467
2020-06-24,496.600006,498.600006,492.500000,492.500000,471.288177,113849
2020-06-25,492.000000,496.799988,487.500000,496.799988,475.402954,133436
2020-06-26,498.200012,500.600006,491.399994,491.399994,470.235535,84279
2020-06-29,490.000000,494.899994,488.700012,494.899994,473.584778,95282
2020-06-30,495.700012,498.899994,492.600006,495.899994,474.541718,99961
2020-07-01,493.000000,495.799988,489.799988,491.899994,470.713989,120128
2020-07-02,495.000000,499.399994,493.000000,496.200012,474.828827,111655
2020-07-03,497.700012,497.899994,490.899994,493.299988,472.053680,79761
2020-07-06,497.000000,500.000000,493.399994,495.000000,473.680481,100453
2020-07-07,494.500000,495.799988,486.299988,490.100006,468.991547,103464
2020-07-08,488.100006,493.200012,487.500000,491.100006,469.948456,92513
2020-07-09,493.000000,495.000000,487.100006,489.000000,467.938904,101396
2020-07-10,488.600006,492.899994,487.299988,492.200012,471.001099,80003
2020-07-13,495.100006,496.700012,492.700012,495.700012,474.350342,77952
2020-07-14,493.700012,500.799988,491.200012,500.399994,478.847900,107673
2020-07-15,501.799988,504.000000,492.399994,496.600006,475.211578,144458
2020-07-16,494.600006,500.000000,493.200012,500.000000,478.465149,116944
2020-07-17,499.899994,503.399994,498.700012,500.200012,478.656525,131026
2020-07-20,499.399994,503.600006,496.100006,502.200012,480.570404,116694
2020-07-21,503.399994,503.600006,496.399994,500.000000,478.465149,102981
2020-07-22,499.600006,503.600006,498.000000,498.000000,476.551270,74528
2020-07-23,501.799988,502.200012,494.000000,495.500000,474.158966,83757
2020-07-24,492.000000,497.000000,491.600006,494.100006,472.819244,88374
2020-07-27,494.000000,495.000000,490.899994,491.399994,470.235535,146599
2020-07-28,492.700012,493.500000,487.299988,490.000000,468.895844,83093
2020-07-29,490.100006,494.399994,487.799988,494.100006,472.819244,79155
2020-07-30,494.700012,494.700012,485.700012,487.799988,466.790588,107998
2020-07-31,490.000000,492.500000,484.500000,485.799988,464.876709,105243
2020-08-03,487.000000,494.500000,482.899994,492.600006,471.383850,134518
2020-08-04,493.100006,494.000000,486.700012,493.700012,472.436493,132719
2020-08-05,492.700012,495.600006,486.799988,487.600006,466.599213,91844
2020-08-06,486.899994,487.600006,479.799988,479.799988,459.135132,103028
2020-08-07,480.000000,488.500000,479.399994,481.799988,461.049011,136901
2020-08-10,482.100006,486.799988,479.500000,486.799988,465.833649,100867
2020-08-11,488.299988,495.700012,487.000000,494.299988,473.010620,152352
2020-08-12,489.000000,507.000000,488.299988,506.799988,484.972260,218164
2020-08-13,500.000000,509.399994,500.000000,506.000000,484.206726,149393
2020-08-14,507.799988,511.600006,504.399994,505.000000,483.249786,107759
2020-08-17,505.000000,511.799988,501.600006,508.000000,486.120575,119031
2020-08-18,508.000000,514.799988,504.799988,511.600006,489.565552,153595
2020-08-19,513.599976,523.200012,510.600006,523.000000,500.474548,148240
2020-08-20,521.200012,523.000000,516.599976,518.000000,495.689880,134523
2020-08-21,518.799988,519.799988,515.000000,515.599976,493.393219,106497
2020-08-24,520.200012,522.200012,518.200012,518.799988,496.455414,113287
2020-08-25,518.599976,519.799988,509.000000,510.000000,488.034454,123712
2020-08-26,510.000000,514.599976,505.399994,511.399994,489.374146,78983
