Date,Open,High,Low,Close,Adj Close,Volume
2020-05-18,47.290001,48.215000,43.400002,43.610001,43.610001,16859100
2020-05-19,45.080002,45.349998,44.000000,44.799999,44.799999,7668000
2020-05-20,44.849998,45.889999,44.130001,45.110001,45.110001,5450300
2020-05-21,44.980000,45.667999,44.029999,45.299999,45.299999,4292700
2020-05-22,45.139999,46.869999,44.799999,45.810001,45.810001,6230500
2020-05-26,44.740002,45.500000,41.680000,41.700001,41.700001,9621800
2020-05-27,41.000000,41.369999,38.799999,41.070000,41.070000,11618100
2020-05-28,40.849998,42.939999,40.770000,42.610001,42.610001,6016700
2020-05-29,43.040001,44.389999,41.139999,42.189999,42.189999,6718600
2020-06-01,42.101002,45.910000,41.259998,45.849998,45.849998,9712800
2020-06-02,45.799999,49.299999,45.560001,49.009998,49.009998,15354600
2020-06-03,48.209999,48.400002,46.259998,47.830002,47.830002,7144800
2020-06-04,47.400002,49.189999,46.650002,47.880001,47.880001,6268300
2020-06-05,45.119999,46.880001,44.410000,45.900002,45.900002,8244100
2020-06-08,45.200001,45.410000,42.900002,44.779999,44.779999,8705000
2020-06-09,45.369999,48.049999,45.110001,47.639999,47.639999,7740200
2020-06-10,48.200001,48.782001,46.529999,47.110001,47.110001,5503400
2020-06-11,45.930000,49.400002,45.509998,45.980000,45.980000,8274300
2020-06-12,47.075001,48.250000,45.639999,47.099998,47.099998,5839000
2020-06-15,48.270000,51.000000,47.080002,49.939999,49.939999,11490900
2020-06-16,48.450001,51.450001,47.040001,49.910000,49.910000,10908200
2020-06-17,50.119999,51.709999,48.730000,49.169998,49.169998,9153300
2020-06-18,49.720001,51.250000,49.250000,51.080002,51.080002,8064400
2020-06-19,51.130001,51.950001,50.389999,50.889999,50.889999,9522200
2020-06-22,52.000000,55.029999,51.650002,53.029999,53.029999,13253300
2020-06-23,54.490002,56.599998,53.720001,54.880001,54.880001,12747300
2020-06-24,55.980000,57.270000,52.419998,55.549999,55.549999,14527100
2020-06-25,56.389999,58.299999,55.000000,58.060001,58.060001,10180700
2020-06-26,58.500000,60.000000,56.395000,58.430000,58.430000,15952500
